#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2393    -5.93012    -6.00507  0.00256164
        2394    -5.93142    -6.00504  0.00256076
        2395    -5.93269    -6.00501  0.00255987
        2396    -5.93436    -6.00498  0.00255897
        2397    -5.93615    -6.00496  0.00255806
        2398     -5.9376    -6.00493  0.00255715
        2399      -5.939     -6.0049  0.00255623
        2400    -5.94023    -6.00487  0.00255531
        2401    -5.94141    -6.00485  0.00255438
        2402    -5.94272    -6.00482  0.00255345
        2403      -5.944     -6.0048  0.00255251
        2404    -5.94539    -6.00477  0.00255157
        2405    -5.94632    -6.00475  0.00255062
        2406    -5.94752    -6.00472  0.00254967
        2407     -5.9487     -6.0047  0.00254872
        2408    -5.94987    -6.00468  0.00254777
        2409    -5.95117    -6.00465   0.0025468
        2410    -5.95261    -6.00463  0.00254584
        2411    -5.95389    -6.00461  0.00254487
        2412    -5.95516    -6.00459   0.0025439
        2413    -5.95643    -6.00457  0.00254292
        2414    -5.95755    -6.00455  0.00254194
        2415    -5.95881    -6.00453  0.00254096
        2416    -5.96007    -6.00451  0.00253998
        2417    -5.96118     -6.0045  0.00253899
        2418    -5.96259    -6.00448    0.002538
        2419     -5.9631    -6.00446  0.00253701
        2420    -5.96407    -6.00445  0.00253601
        2421    -5.96504    -6.00443  0.00253502
        2422    -5.96631    -6.00441  0.00253402
        2423    -5.96728     -6.0044  0.00253302
        2424     -5.9681    -6.00438  0.00253202
        2425    -5.96907    -6.00437  0.00253102
        2426    -5.97004    -6.00435  0.00253001
        2427    -5.97116    -6.00434  0.00252901
        2428    -5.97167    -6.00433    0.002528
        2429    -5.97262    -6.00431  0.00252699
        2430    -5.97371     -6.0043  0.00252599
        2431    -5.97464    -6.00429  0.00252498
        2432    -5.97586    -6.00428  0.00252397
        2433    -5.97721    -6.00427  0.00252295
        2434    -5.97825    -6.00426  0.00252194
        2435    -5.97911    -6.00425  0.00252092
        2436    -5.98025    -6.00424  0.00251991
        2437    -5.98077    -6.00423  0.00251889
        2438    -5.98156    -6.00422  0.00251788
        2439    -5.98263    -6.00421  0.00251686
        2440    -5.98352     -6.0042  0.00251584
        2441    -5.98408    -6.00419  0.00251483
        2442    -5.98476    -6.00418  0.00251381
        2443    -5.98541    -6.00418  0.00251279
        2444    -5.98633    -6.00417  0.00251177
        2445    -5.98721    -6.00416  0.00251076
        2446    -5.98776    -6.00415  0.00250974
        2447    -5.98828    -6.00415  0.00250872
        2448     -5.9886    -6.00414   0.0025077
        2449     -5.9892    -6.00414  0.00250669
        2450    -5.98945    -6.00413  0.00250567
        2451    -5.98967    -6.00412  0.00250466
        2452    -5.98955    -6.00412  0.00250364
        2453    -5.99014    -6.00411  0.00250263
        2454    -5.99069    -6.00411  0.00250161
        2455    -5.99075     -6.0041   0.0025006
        2456    -5.99123     -6.0041  0.00249959
        2457    -5.99135    -6.00409  0.00249858
        2458    -5.99174    -6.00409  0.00249756
        2459    -5.99209    -6.00408  0.00249655
        2460    -5.99194    -6.00408  0.00249554
        2461    -5.99235    -6.00407  0.00249453
        2462    -5.99196    -6.00407  0.00249353
        2463    -5.99198    -6.00406  0.00249252
        2464     -5.9921    -6.00406  0.00249151
        2465    -5.99172    -6.00405  0.00249051
        2466    -5.99175    -6.00405   0.0024895
        2467    -5.99158    -6.00404   0.0024885
        2468    -5.99106    -6.00404  0.00248749
        2469    -5.99124    -6.00403  0.00248649
        2470    -5.99153    -6.00403  0.00248549
        2471    -5.99116    -6.00402  0.00248449
        2472    -5.99044    -6.00402  0.00248349
        2473    -5.98983    -6.00401  0.00248249
        2474    -5.98962      -6.004   0.0024815
        2475    -5.98921      -6.004   0.0024805
        2476     -5.9886    -6.00399  0.00247951
        2477    -5.98795    -6.00399  0.00247852
        2478    -5.98756    -6.00398  0.00247752
        2479    -5.98652    -6.00397  0.00247653
        2480     -5.9856    -6.00396  0.00247555
        2481    -5.98479    -6.00396  0.00247456
        2482    -5.98396    -6.00395  0.00247358
        2483    -5.98294    -6.00394   0.0024726
        2484    -5.98221    -6.00393  0.00247162
        2485    -5.98176    -6.00392  0.00247064
        2486      -5.981    -6.00391  0.00246966
        2487    -5.98007     -6.0039  0.00246869
        2488     -5.9793    -6.00389  0.00246771
        2489    -5.97823    -6.00388  0.00246674
        2490    -5.97732    -6.00387  0.00246578
        2491    -5.97672    -6.00386  0.00246481
        2492    -5.97554    -6.00385  0.00246385
        2493    -5.97454    -6.00384  0.00246289
        2494    -5.97387    -6.00383  0.00246193
        2495    -5.97323    -6.00381  0.00246097
        2496    -5.97248     -6.0038  0.00246002
        2497    -5.97207    -6.00379  0.00245907
        2498     -5.9717    -6.00378  0.00245812
        2499    -5.97108    -6.00376  0.00245717
        2500    -5.97034    -6.00375  0.00245622
        2501    -5.96981    -6.00374  0.00245528
        2502    -5.96962    -6.00372  0.00245433
        2503    -5.96901    -6.00371  0.00245339
        2504     -5.9683    -6.00369  0.00245245
        2505    -5.96778    -6.00368  0.00245151
        2506    -5.96744    -6.00367  0.00245058
        2507    -5.96684    -6.00365  0.00244965
        2508    -5.96686    -6.00364  0.00244871
        2509    -5.96646    -6.00362  0.00244778
        2510    -5.96622    -6.00361  0.00244685
        2511    -5.96599    -6.00359  0.00244592
        2512    -5.96561    -6.00358    0.002445
        2513    -5.96524    -6.00356  0.00244407
        2514    -5.96501    -6.00355  0.00244315
        2515    -5.96522    -6.00353  0.00244222
        2516    -5.96511    -6.00352   0.0024413
        2517    -5.96423     -6.0035  0.00244038
        2518    -5.96378    -6.00348  0.00243946
        2519    -5.96346    -6.00347  0.00243854
        2520    -5.96325    -6.00345  0.00243763
        2521    -5.96301    -6.00344  0.00243672
        2522    -5.96228    -6.00342   0.0024358
        2523    -5.96167     -6.0034  0.00243489
        2524    -5.96133    -6.00339  0.00243399
        2525    -5.96065    -6.00337  0.00243308
        2526    -5.95978    -6.00335  0.00243218
        2527    -5.95918    -6.00333  0.00243128
        2528    -5.95825    -6.00332  0.00243038
        2529     -5.9576     -6.0033  0.00242949
        2530    -5.95722    -6.00328   0.0024286
        2531    -5.95682    -6.00326  0.00242771
        2532    -5.95611    -6.00324  0.00242682
        2533    -5.95539    -6.00322  0.00242594
        2534    -5.95451    -6.00321  0.00242505
        2535    -5.95363    -6.00319  0.00242418
        2536    -5.95306    -6.00317   0.0024233
        2537    -5.95265    -6.00315  0.00242243
        2538     -5.9518    -6.00313  0.00242156
        2539    -5.95098    -6.00311  0.00242069
        2540    -5.95004    -6.00308  0.00241983
        2541    -5.94989    -6.00306  0.00241897
        2542    -5.94918    -6.00304  0.00241811
        2543    -5.94866    -6.00302  0.00241725
        2544    -5.94804      -6.003   0.0024164
        2545    -5.94733    -6.00298  0.00241555
        2546    -5.94713    -6.00296   0.0024147
        2547    -5.94638    -6.00293  0.00241385
        2548    -5.94585    -6.00291  0.00241301
        2549    -5.94554    -6.00289  0.00241217
        2550    -5.94545    -6.00287  0.00241133
        2551    -5.94543    -6.00284  0.00241049
        2552    -5.94518    -6.00282  0.00240965
        2553    -5.94531     -6.0028  0.00240881
        2554    -5.94535    -6.00278  0.00240797
        2555    -5.94577    -6.00275  0.00240713
        2556    -5.94641    -6.00273  0.00240629
        2557    -5.94698    -6.00271  0.00240545
        2558    -5.94715    -6.00269  0.00240461
        2559     -5.9477    -6.00267  0.00240376
        2560    -5.94816    -6.00265  0.00240292
        2561    -5.94914    -6.00262  0.00240207
        2562    -5.94988     -6.0026  0.00240122
        2563    -5.95068    -6.00258  0.00240037
        2564    -5.95198    -6.00256  0.00239952
        2565    -5.95274    -6.00254  0.00239866
        2566    -5.95355    -6.00253   0.0023978
        2567     -5.9541    -6.00251  0.00239694
        2568    -5.95575    -6.00249  0.00239608
        2569    -5.95684    -6.00247  0.00239521
        2570    -5.95797    -6.00245  0.00239434
        2571    -5.95868    -6.00244  0.00239347
        2572    -5.95972    -6.00242   0.0023926
        2573    -5.96093     -6.0024  0.00239172
        2574    -5.96187    -6.00239  0.00239084
        2575    -5.96298    -6.00237  0.00238996
        2576    -5.96441    -6.00236  0.00238908
        2577     -5.9654    -6.00234   0.0023882
        2578    -5.96655    -6.00233  0.00238731
        2579     -5.9677    -6.00232  0.00238642
        2580    -5.96932     -6.0023  0.00238553
        2581    -5.97064    -6.00229  0.00238464
        2582    -5.97196    -6.00228  0.00238374
        2583    -5.97297    -6.00227  0.00238285
        2584    -5.97413    -6.00226  0.00238195
        2585    -5.97574    -6.00225  0.00238105
        2586    -5.97704    -6.00224  0.00238015
        2587    -5.97847    -6.00223  0.00237925
        2588     -5.9796    -6.00222  0.00237835
        2589    -5.98085    -6.00221  0.00237744
        2590    -5.98209     -6.0022  0.00237654
        2591    -5.98271     -6.0022  0.00237563
        2592    -5.98391    -6.00219  0.00237473
        2593    -5.98508    -6.00218  0.00237382
        2594    -5.98623    -6.00218  0.00237291
        2595    -5.98735    -6.00217    0.002372
        2596    -5.98813    -6.00216   0.0023711
        2597    -5.98932    -6.00216  0.00237019
        2598    -5.99032    -6.00216  0.00236928
        2599    -5.99128    -6.00215  0.00236837
        2600    -5.99219    -6.00215  0.00236746
        2601    -5.99334    -6.00214  0.00236656
        2602    -5.99414    -6.00214  0.00236565
        2603    -5.99473    -6.00214  0.00236474
        2604    -5.99511    -6.00214  0.00236384
        2605    -5.99588    -6.00213  0.00236293
        2606    -5.99688    -6.00213  0.00236202
        2607    -5.99721    -6.00213  0.00236112
        2608    -5.99777    -6.00213  0.00236021
        2609    -5.99856    -6.00213  0.00235931
        2610    -5.99867    -6.00212  0.00235841
        2611    -5.99885    -6.00212   0.0023575
        2612    -5.99942    -6.00212   0.0023566
        2613    -5.99945    -6.00212   0.0023557
        2614     -5.9994    -6.00212   0.0023548
        2615    -5.99928    -6.00212   0.0023539
        2616    -5.99939    -6.00212    0.002353
        2617    -5.99897    -6.00212   0.0023521
        2618    -5.99847    -6.00212   0.0023512
        2619    -5.99791    -6.00211   0.0023503
        2620    -5.99759    -6.00211  0.00234941
        2621     -5.9969    -6.00211  0.00234851
        2622     -5.9966    -6.00211  0.00234762
        2623    -5.99595    -6.00211  0.00234672
        2624    -5.99524     -6.0021  0.00234583
        2625    -5.99433     -6.0021  0.00234494
        2626    -5.99397     -6.0021  0.00234405
        2627    -5.99312    -6.00209  0.00234316
        2628    -5.99208    -6.00209  0.00234227
        2629      -5.991    -6.00209  0.00234138
        2630    -5.99004    -6.00208   0.0023405
        2631    -5.98905    -6.00208  0.00233961
        2632    -5.98834    -6.00207  0.00233873
        2633      -5.987    -6.00206  0.00233785
        2634    -5.98579    -6.00206  0.00233697
        2635    -5.98456    -6.00205  0.00233609
        2636    -5.98332    -6.00205  0.00233522
        2637    -5.98222    -6.00204  0.00233434
        2638    -5.98096    -6.00203  0.00233347
        2639       -5.98    -6.00202   0.0023326
        2640    -5.97889    -6.00201  0.00233173
        2641    -5.97762      -6.002  0.00233087
        2642    -5.97651    -6.00199  0.00233001
        2643    -5.97585    -6.00198  0.00232915
        2644    -5.97474    -6.00197  0.00232829
        2645     -5.9735    -6.00196  0.00232743
        2646    -5.97241    -6.00195  0.00232658
        2647    -5.97119    -6.00194  0.00232573
        2648    -5.97013    -6.00193  0.00232488
        2649    -5.96908    -6.00192  0.00232404
        2650     -5.9685     -6.0019   0.0023232
        2651    -5.96749    -6.00189  0.00232236
        2652    -5.96634    -6.00188  0.00232152
        2653    -5.96537    -6.00186  0.00232068
        2654    -5.96441    -6.00185  0.00231985
        2655    -5.96316    -6.00183  0.00231903
        2656    -5.96225    -6.00182   0.0023182
        2657     -5.9618     -6.0018  0.00231738
        2658    -5.96093    -6.00179  0.00231656
        2659    -5.96008    -6.00177  0.00231574
        2660     -5.9594    -6.00176  0.00231492
        2661     -5.9589    -6.00174  0.00231411
        2662    -5.95858    -6.00172   0.0023133
        2663    -5.95858    -6.00171  0.00231248
        2664     -5.9577    -6.00169  0.00231167
        2665     -5.9573    -6.00168  0.00231087
        2666    -5.95648    -6.00166  0.00231006
        2667    -5.95598    -6.00164  0.00230926
        2668    -5.95506    -6.00162  0.00230846
        2669    -5.95478    -6.00161  0.00230766
        2670    -5.95438    -6.00159  0.00230687
        2671     -5.9537    -6.00157  0.00230607
        2672    -5.95337    -6.00155  0.00230528
        2673    -5.95291    -6.00153  0.00230449
        2674    -5.95249    -6.00152   0.0023037
        2675    -5.95196     -6.0015  0.00230291
        2676    -5.95192    -6.00148  0.00230213
        2677    -5.95161    -6.00146  0.00230134
        2678    -5.95134    -6.00144  0.00230056
        2679     -5.9511    -6.00142  0.00229978
        2680    -5.95136     -6.0014  0.00229899
        2681    -5.95104    -6.00139  0.00229821
        2682    -5.95076    -6.00137  0.00229743
        2683    -5.95021    -6.00135  0.00229666
        2684    -5.95074    -6.00133  0.00229588
        2685      -5.951    -6.00131   0.0022951
        2686    -5.95083    -6.00129  0.00229432
        2687    -5.95037    -6.00127  0.00229355
        2688    -5.95114    -6.00125  0.00229277
        2689    -5.95132    -6.00123  0.00229199
        2690     -5.9515    -6.00122  0.00229122
        2691    -5.95199     -6.0012  0.00229044
        2692    -5.95188    -6.00118  0.00228966
        2693    -5.95192    -6.00116  0.00228888
        2694    -5.95225    -6.00114   0.0022881
        2695    -5.95227    -6.00113  0.00228733
        2696    -5.95244    -6.00111  0.00228655
        2697    -5.95274    -6.00109  0.00228577
        2698    -5.95303    -6.00107  0.00228499
        2699    -5.95255    -6.00105  0.00228422
        2700    -5.95206    -6.00104  0.00228345
        2701    -5.95201    -6.00102  0.00228267
        2702     -5.9518      -6.001   0.0022819
        2703    -5.95189    -6.00098  0.00228113
        2704    -5.95136    -6.00096  0.00228036
        2705    -5.95144    -6.00094  0.00227959
        2706    -5.95137    -6.00093  0.00227882
        2707     -5.9513    -6.00091  0.00227805
        2708    -5.95139    -6.00089  0.00227728
        2709    -5.95104    -6.00087  0.00227652
        2710    -5.95086    -6.00085  0.00227575
        2711    -5.95069    -6.00083  0.00227499
        2712     -5.9507    -6.00082  0.00227422
        2713    -5.95088     -6.0008  0.00227346
        2714    -5.95079    -6.00078   0.0022727
        2715    -5.95072    -6.00076  0.00227194
        2716    -5.95082    -6.00074  0.00227117
        2717     -5.9511    -6.00072  0.00227041
        2718    -5.95139    -6.00071  0.00226965
        2719    -5.95125    -6.00069  0.00226889
        2720    -5.95128    -6.00067  0.00226812
        2721    -5.95161    -6.00065  0.00226736
        2722    -5.95209    -6.00063   0.0022666
        2723    -5.95257    -6.00062  0.00226584
        2724    -5.95274     -6.0006  0.00226507
        2725    -5.95365    -6.00058  0.00226431
        2726    -5.95377    -6.00056  0.00226354
        2727    -5.95402    -6.00055  0.00226278
        2728    -5.95378    -6.00053  0.00226201
        2729     -5.9538    -6.00051  0.00226125
        2730    -5.95377    -6.00049  0.00226048
        2731    -5.95354    -6.00048  0.00225972
        2732    -5.95342    -6.00046  0.00225896
        2733    -5.95294    -6.00044   0.0022582
        2734    -5.95271    -6.00043  0.00225744
        2735    -5.95243    -6.00041  0.00225668
        2736    -5.95225    -6.00039  0.00225593
        2737    -5.95157    -6.00037  0.00225517
        2738    -5.95131    -6.00035  0.00225442
        2739    -5.95116    -6.00034  0.00225367
        2740    -5.95083    -6.00032  0.00225292
        2741    -5.95017     -6.0003  0.00225217
        2742    -5.94981    -6.00028  0.00225143
        2743    -5.94958    -6.00026  0.00225068
        2744    -5.94921    -6.00024  0.00224994
        2745    -5.94855    -6.00023   0.0022492
        2746    -5.94806    -6.00021  0.00224846
        2747     -5.9479    -6.00019  0.00224772
        2748    -5.94748    -6.00017  0.00224698
        2749    -5.94664    -6.00015  0.00224625
        2750    -5.94661    -6.00013  0.00224552
        2751    -5.94665    -6.00011  0.00224479
        2752    -5.94674    -6.00009  0.00224406
        2753    -5.94645    -6.00007  0.00224332
        2754    -5.94653    -6.00005  0.00224259
        2755    -5.94654    -6.00003  0.00224186
        2756    -5.94709    -6.00001  0.00224113
        2757    -5.94725    -5.99999   0.0022404
        2758     -5.9475    -5.99998  0.00223967
        2759    -5.94752    -5.99996  0.00223894
        2760    -5.94791    -5.99994  0.00223821
        2761    -5.94838    -5.99992  0.00223748
        2762    -5.94861     -5.9999  0.00223674
        2763    -5.94936    -5.99988  0.00223601
        2764    -5.95016    -5.99986  0.00223527
        2765    -5.95026    -5.99985  0.00223453
        2766      -5.951    -5.99983   0.0022338
        2767    -5.95208    -5.99981  0.00223306
        2768    -5.95273    -5.99979  0.00223231
        2769     -5.9537    -5.99978  0.00223157
        2770    -5.95454    -5.99976  0.00223082
        2771    -5.95507    -5.99974  0.00223008
        2772     -5.9559    -5.99973  0.00222933
        2773    -5.95672    -5.99971  0.00222858
        2774    -5.95767     -5.9997  0.00222783
        2775    -5.95874    -5.99968  0.00222707
        2776    -5.95933    -5.99967  0.00222632
        2777    -5.96033    -5.99965  0.00222556
        2778    -5.96083    -5.99964   0.0022248
        2779    -5.96159    -5.99963  0.00222405
        2780    -5.96213    -5.99961  0.00222329
        2781    -5.96262     -5.9996  0.00222253
        2782    -5.96273    -5.99959  0.00222177
        2783    -5.96324    -5.99957  0.00222101
        2784    -5.96337    -5.99956  0.00222025
        2785    -5.96403    -5.99955  0.00221949
        2786    -5.96432    -5.99954  0.00221873
        2787    -5.96408    -5.99952  0.00221797
        2788    -5.96421    -5.99951  0.00221721
        2789    -5.96366     -5.9995  0.00221645
        2790    -5.96365    -5.99948  0.00221569
        2791     -5.9634    -5.99947  0.00221494
        2792    -5.96308    -5.99946  0.00221418
        2793    -5.96239    -5.99945  0.00221343
        2794    -5.96207    -5.99943  0.00221268
        2795    -5.96168    -5.99942  0.00221193
        2796    -5.96123     -5.9994  0.00221118
        2797     -5.9604    -5.99939  0.00221043
        2798    -5.95921    -5.99938  0.00220969
        2799    -5.95841    -5.99936  0.00220895
        2800    -5.95756    -5.99935  0.00220821
        2801     -5.9565    -5.99933  0.00220747
        2802    -5.95569    -5.99932  0.00220674
        2803    -5.95439     -5.9993  0.00220601
        2804    -5.95349    -5.99928  0.00220528
        2805    -5.95241    -5.99927  0.00220456
        2806      -5.951    -5.99925  0.00220384
        2807    -5.94986    -5.99923  0.00220313
        2808    -5.94869    -5.99921  0.00220242
        2809    -5.94736     -5.9992  0.00220171
        2810    -5.94631    -5.99918  0.00220101
        2811     -5.9451    -5.99916  0.00220031
        2812    -5.94449    -5.99914  0.00219961
        2813    -5.94298    -5.99912  0.00219892
        2814    -5.94177     -5.9991  0.00219823
        2815    -5.94057    -5.99908  0.00219755
        2816    -5.93938    -5.99906  0.00219687
        2817    -5.93806    -5.99903   0.0021962
        2818     -5.9372    -5.99901  0.00219553
        2819    -5.93562    -5.99899  0.00219487
        2820    -5.93452    -5.99897  0.00219421
        2821     -5.9336    -5.99894  0.00219355
        2822    -5.93286    -5.99892   0.0021929
        2823     -5.9317     -5.9989  0.00219225
        2824    -5.93057    -5.99887  0.00219161
        2825    -5.92979    -5.99885  0.00219097
        2826    -5.92919    -5.99882  0.00219033
        2827    -5.92848     -5.9988   0.0021897
        2828     -5.9278    -5.99877  0.00218907
        2829    -5.92716    -5.99875  0.00218844
        2830    -5.92625    -5.99872  0.00218782
        2831    -5.92537     -5.9987   0.0021872
        2832    -5.92483    -5.99867  0.00218658
        2833    -5.92431    -5.99864  0.00218597
        2834    -5.92352    -5.99862  0.00218536
        2835    -5.92335    -5.99859  0.00218475
        2836     -5.9229    -5.99856  0.00218414
        2837    -5.92231    -5.99854  0.00218354
        2838    -5.92188    -5.99851  0.00218293
        2839    -5.92145    -5.99848  0.00218233
        2840    -5.92117    -5.99846  0.00218173
        2841    -5.92089    -5.99843  0.00218114
        2842    -5.92045     -5.9984  0.00218054
        2843    -5.91984    -5.99837  0.00217995
        2844    -5.91936    -5.99835  0.00217936
        2845    -5.91841    -5.99832  0.00217878
        2846    -5.91758    -5.99829   0.0021782
        2847    -5.91671    -5.99826  0.00217762
        2848    -5.91581    -5.99823  0.00217705
        2849    -5.91472     -5.9982  0.00217648
        2850    -5.91374    -5.99817  0.00217592
        2851    -5.91286    -5.99814  0.00217536
        2852    -5.91194    -5.99811  0.00217481
        2853    -5.91081    -5.99808  0.00217426
        2854    -5.90964    -5.99805  0.00217372
        2855    -5.90872    -5.99802  0.00217318
        2856    -5.90745    -5.99799  0.00217265
        2857    -5.90628    -5.99796  0.00217213
        2858    -5.90536    -5.99792  0.00217161
        2859    -5.90381    -5.99789   0.0021711
        2860    -5.90221    -5.99786   0.0021706
        2861    -5.90102    -5.99782  0.00217011
        2862    -5.89965    -5.99779  0.00216962
        2863    -5.89871    -5.99775  0.00216914
        2864    -5.89729    -5.99772  0.00216866
        2865      -5.896    -5.99768   0.0021682
        2866    -5.89425    -5.99765  0.00216774
        2867    -5.89249    -5.99761  0.00216729
        2868    -5.89073    -5.99757  0.00216686
        2869    -5.88913    -5.99754  0.00216643
        2870    -5.88784     -5.9975  0.00216602
        2871    -5.88597    -5.99746  0.00216561
        2872    -5.88442    -5.99742  0.00216521
        2873    -5.88337    -5.99738  0.00216482
        2874     -5.8822    -5.99734  0.00216444
        2875    -5.88093     -5.9973  0.00216407
        2876    -5.87957    -5.99726   0.0021637
        2877    -5.87887    -5.99722  0.00216334
        2878    -5.87779    -5.99718  0.00216299
        2879    -5.87664    -5.99713  0.00216264
        2880    -5.87572    -5.99709   0.0021623
        2881    -5.87473    -5.99705  0.00216197
        2882    -5.87414    -5.99701  0.00216164
        2883    -5.87395    -5.99696  0.00216131
        2884    -5.87342    -5.99692  0.00216098
        2885    -5.87344    -5.99688  0.00216066
        2886    -5.87312    -5.99684  0.00216034
        2887    -5.87291    -5.99679  0.00216001
        2888    -5.87312    -5.99675  0.00215969
        2889     -5.8733    -5.99671  0.00215937
        2890    -5.87329    -5.99666  0.00215904
        2891      -5.874    -5.99662  0.00215871
        2892    -5.87438    -5.99658  0.00215838
        2893    -5.87457    -5.99654  0.00215804
        2894    -5.87503     -5.9965  0.00215771
        2895    -5.87559    -5.99645  0.00215737
        2896    -5.87656    -5.99641  0.00215702
        2897    -5.87748    -5.99637  0.00215666
        2898    -5.87819    -5.99633  0.00215631
        2899    -5.87945    -5.99629  0.00215594
        2900    -5.88063    -5.99625  0.00215556
        2901     -5.8825    -5.99621  0.00215518
        2902    -5.88397    -5.99617  0.00215478
        2903    -5.88551    -5.99613  0.00215438
        2904     -5.8871     -5.9961  0.00215396
        2905    -5.88858    -5.99606  0.00215354
        2906     -5.8904    -5.99602   0.0021531
        2907    -5.89163    -5.99599  0.00215266
        2908    -5.89334    -5.99595  0.00215221
        2909    -5.89505    -5.99592  0.00215175
        2910    -5.89631    -5.99588  0.00215129
        2911    -5.89726    -5.99585  0.00215081
        2912    -5.89909    -5.99582  0.00215033
        2913    -5.90061    -5.99578  0.00214984
        2914    -5.90239    -5.99575  0.00214934
        2915    -5.90444    -5.99572  0.00214883
        2916    -5.90584    -5.99569  0.00214832
        2917    -5.90719    -5.99566   0.0021478
        2918    -5.90833    -5.99563  0.00214727
        2919    -5.90941     -5.9956  0.00214674
        2920    -5.91104    -5.99557   0.0021462
        2921    -5.91214    -5.99554  0.00214565
        2922    -5.91362    -5.99551   0.0021451
        2923    -5.91443    -5.99549  0.00214454
        2924    -5.91546    -5.99546  0.00214399
        2925    -5.91611    -5.99543  0.00214342
        2926    -5.91668     -5.9954  0.00214286
        2927    -5.91748    -5.99538  0.00214229
        2928     -5.9182    -5.99535  0.00214172
        2929    -5.91869    -5.99533  0.00214115
        2930     -5.9191     -5.9953  0.00214058
        2931    -5.91929    -5.99527  0.00214001
        2932     -5.9194    -5.99525  0.00213943
        2933     -5.9196    -5.99522  0.00213886
        2934    -5.91973     -5.9952  0.00213829
        2935    -5.91964    -5.99517  0.00213771
        2936     -5.9198    -5.99514  0.00213714
        2937    -5.91991    -5.99512  0.00213656
        2938    -5.91951    -5.99509  0.00213599
        2939    -5.91922    -5.99507  0.00213542
        2940     -5.9192    -5.99504  0.00213485
        2941    -5.91899    -5.99502  0.00213428
        2942    -5.91861    -5.99499  0.00213371
        2943    -5.91835    -5.99496  0.00213315
        2944    -5.91809    -5.99494  0.00213258
        2945    -5.91751    -5.99491  0.00213202
        2946    -5.91708    -5.99489  0.00213146
        2947    -5.91666    -5.99486   0.0021309
        2948    -5.91611    -5.99483  0.00213035
        2949    -5.91602    -5.99481  0.00212979
        2950    -5.91595    -5.99478  0.00212924
        2951    -5.91606    -5.99475  0.00212868
        2952    -5.91559    -5.99473  0.00212813
        2953    -5.91577     -5.9947  0.00212758
        2954    -5.91583    -5.99467  0.00212703
        2955    -5.91593    -5.99464  0.00212647
        2956    -5.91607    -5.99462  0.00212592
        2957    -5.91595    -5.99459  0.00212537
        2958    -5.91558    -5.99457  0.00212482
        2959      -5.916    -5.99454  0.00212427
        2960    -5.91556    -5.99451  0.00212372
        2961    -5.91546    -5.99449  0.00212317
        2962    -5.91586    -5.99446  0.00212261
        2963    -5.91554    -5.99443  0.00212207
        2964    -5.91602    -5.99441  0.00212151
        2965    -5.91607    -5.99438  0.00212096
        2966    -5.91647    -5.99435  0.00212041
        2967    -5.91689    -5.99433  0.00211986
        2968    -5.91735     -5.9943   0.0021193
        2969    -5.91783    -5.99427  0.00211874
        2970    -5.91803    -5.99425  0.00211819
        2971    -5.91871    -5.99422  0.00211763
        2972    -5.91896     -5.9942  0.00211706
        2973    -5.91984    -5.99417   0.0021165
        2974    -5.92042    -5.99415  0.00211593
        2975    -5.92088    -5.99412  0.00211537
        2976    -5.92196     -5.9941  0.00211479
        2977    -5.92259    -5.99408  0.00211422
        2978    -5.92354    -5.99405  0.00211364
        2979    -5.92436    -5.99403  0.00211306
        2980    -5.92518    -5.99401  0.00211248
        2981    -5.92601    -5.99398  0.00211189
        2982    -5.92639    -5.99396  0.00211131
        2983    -5.92678    -5.99394  0.00211072
        2984    -5.92778    -5.99392  0.00211013
        2985    -5.92833    -5.99389  0.00210954
        2986    -5.92903    -5.99387  0.00210894
        2987    -5.92973    -5.99385  0.00210835
        2988    -5.93057    -5.99383  0.00210775
        2989    -5.93124    -5.99381  0.00210715
        2990    -5.93206    -5.99379  0.00210654
        2991    -5.93286    -5.99377  0.00210594
        2992    -5.93364    -5.99375  0.00210533
        2993    -5.93455    -5.99373  0.00210472
        2994    -5.93513    -5.99371  0.00210411
        2995    -5.93583    -5.99369  0.00210349
        2996     -5.9365    -5.99367  0.00210288
        2997    -5.93668    -5.99365  0.00210226
        2998    -5.93712    -5.99363  0.00210164
        2999    -5.93767    -5.99361  0.00210103
        3000    -5.93802    -5.99359  0.00210041
        3001    -5.93832    -5.99358  0.00209979
        3002    -5.93827    -5.99356  0.00209917
        3003    -5.93878    -5.99354  0.00209855
        3004    -5.93877    -5.99352  0.00209793
        3005    -5.93917     -5.9935  0.00209731
        3006    -5.93936    -5.99348  0.00209669
        3007    -5.93935    -5.99347  0.00209607
        3008    -5.93943    -5.99345  0.00209545
        3009    -5.93915    -5.99343  0.00209483
        3010    -5.93882    -5.99341  0.00209421
        3011    -5.93888    -5.99339   0.0020936
        3012    -5.93813    -5.99338  0.00209298
        3013    -5.93749    -5.99336  0.00209237
        3014    -5.93694    -5.99334  0.00209176
        3015    -5.93664    -5.99332  0.00209115
        3016    -5.93584     -5.9933  0.00209054
        3017    -5.93515    -5.99328  0.00208994
        3018    -5.93471    -5.99326  0.00208934
        3019    -5.93453    -5.99324  0.00208874
        3020     -5.9337    -5.99322  0.00208814
        3021    -5.93299     -5.9932  0.00208754
        3022    -5.93254    -5.99318  0.00208695
        3023    -5.93161    -5.99316  0.00208636
        3024    -5.93065    -5.99314  0.00208577
        3025    -5.92996    -5.99312  0.00208518
        3026    -5.92864     -5.9931   0.0020846
        3027     -5.9279    -5.99308  0.00208403
