x y z
-0.369998 0.320731 -3.97412
0.812642 0.498697 -4.15464
2.49175 1.30322 3.12002
-1.38021 -2.12222 -4.49654
-1.52898 2.41974 4.53725
-0.63766 -0.300492 2.37009
1.64909 1.47182 -2.12475
-4.58142 1.11092 -5.16543
2.65565 -1.11647 -5.91827
3.73674 4.3388 8.72185
-1.37919 1.97969 -4.95903
5.78075 -1.92727 4.6634
-1.25802 -4.65836 5.79936
-0.0209022 3.03003 4.87871
0.846053 -2.49745 5.60887
5.66963 4.71984 -3.50954
-3.47197 0.433563 -6.20257
-9.53393 -4.41341 5.48201
2.09444 1.81763 -2.66126
0.436206 -2.38341 1.03302
-0.331118 -1.42332 -2.3456
2.5722 3.6199 -4.151
-2.37975 1.6496 -1.5725
-1.57239 1.36 1.16983
-1.47263 -0.705796 -1.05633
-0.130689 0.590397 5.86342
-1.49678 -3.33206 5.14249
-1.4961 0.265609 2.39921
-0.550329 0.352898 -2.77434
-0.817063 0.906118 4.0858
0.263941 -1.46544 4.82696
-3.40627 -2.69768 5.05536
2.03177 3.50618 3.49862
-0.710818 -1.2626 4.22251
1.30527 -1.78213 2.46351
0.42544 -1.20008 1.05702
-0.652348 2.36243 -5.82252
0.433454 -4.51829 2.68855
1.00422 -2.13231 -3.23389
1.17595 -2.27661 6.66333
3.5166 0.807648 3.83754
0.203527 1.925 3.65991
-0.902154 -4.1302 5.3625
2.79082 -1.4502 -3.01927
2.46322 -1.4768 -2.52854
1.15015 -2.47525 -7.87969
-0.898311 1.1432 2.78757
-2.46166 3.28566 3.15946
0.195696 2.00509 -2.68197
-0.442278 -0.240867 -3.27689
0.609678 -1.39993 6.23666
1.83641 2.51864 5.58456
1.8394 -2.55144 -4.26541
2.1783 1.02718 2.29102
2.96933 2.57755 11.9255
0.837707 -0.308705 -1.92687
-0.319407 -2.05523 -3.05906
-1.15636 0.788132 2.28868
-2.36352 -2.00299 2.25529
-0.305584 2.45043 -2.53225
-2.87822 0.663382 2.70046
-1.27063 2.48514 3.33944
-3.70513 -1.78382 -8.69217
-1.84286 0.507853 6.55859
0.282801 1.44028 -1.62752
0.12505 -0.678737 -5.21009
1.98059 0.736148 -2.08873
-1.61527 -4.45182 1.25768
0.455383 -1.6828 7.69504
1.17825 -0.0225041 -0.238345
3.53491 2.99599 3.41359
-1.87095 2.63901 -3.38654
2.72568 0.806747 -3.03794
-0.687446 0.226615 8.36935
-0.771337 -1.09966 -0.715874
-1.35875 2.4761 5.25785
-3.00775 1.91482 2.38059
-0.392632 1.20029 1.35637
0.975734 2.58985 3.1964
-1.82225 -3.81208 -5.84762
-0.0888896 -0.730609 4.99333
3.29889 -1.54265 8.23091
-0.425655 -0.696146 4.55629
-0.936992 -1.01851 3.51727
2.12583 0.490047 -2.45108
-3.60738 -0.956416 6.19286
0.580071 -0.882487 -2.3274
-1.77239 0.148178 -1.35328
-1.06372 1.26754 -2.21898
4.56004 2.17424 -8.18726
-2.04578 -3.49397 4.33879
0.844332 2.73147 -5.03886
-3.92913 -0.0377132 -1.73763
0.455771 0.586306 -4.52796
2.19767 -3.79809 4.12305
-0.533818 -7.36585 2.86775
-0.236468 -1.61582 -3.88374
-2.66619 -0.370505 -4.12836
3.53217 1.94505 -8.1102
1.20817 -0.142352 -2.92979
0.1951 -0.890291 3.36887
-3.54 -1.38485 4.39038
-5.93274 -0.122309 5.31672
1.82607 0.0152287 -5.11488
-0.863291 -0.634941 6.11438
-0.0316269 0.942272 -5.11443
-3.8369 -1.1382 2.41614
0.136134 -1.45799 2.97367
-1.95589 0.546915 1.88035
-1.09576 -0.797422 -4.94645
0.218521 -1.05716 3.99751
6.7448 5.18874 5.23263
2.46904 -0.612185 -7.8643
-2.10416 -0.478134 1.60403
-0.0746294 0.353714 -1.46646
-1.04048 -1.79112 -1.98006
-5.94391 6.01657 7.69591
-1.30174 2.03258 -5.82508
-1.16945 0.322891 5.193
-0.915334 0.583868 -2.99837
3.1886 2.90303 7.84851
-0.741366 2.42289 0.479982
0.127461 1.207 -6.98135
3.94032 3.01779 4.9224
0.0742418 -0.5125 -3.57792
1.27685 -3.59656 0.913468
0.173266 -1.76327 -1.73011
1.38681 -0.243586 4.56076
1.80487 2.32673 -5.01287
-1.57136 -0.150788 9.22536
3.05284 -1.25838 2.21988
-1.41522 -1.74973 7.85563
-0.0116572 -0.192534 -3.39703
0.706326 2.15131 1.96842
0.879308 0.131529 3.90119
-2.07111 0.865846 -2.78722
-0.0938838 -0.981276 4.44379
3.1074 -4.73856 4.5409
2.79745 -0.00775815 2.25196
-3.87285 -2.55898 3.51281
-0.34851 -1.56394 1.33542
0.550043 0.885564 -5.22778
1.11143 0.0713489 1.51949
-1.55407 -0.939248 8.8037
2.83424 -3.17567 -5.0173
3.76307 -2.11097 2.52476
0.436503 -3.47599 3.36188
-2.45408 -2.0665 1.30199
-0.637584 -1.39876 6.35958
1.07991 2.82018 3.16528
-1.97496 0.792881 2.90245
-1.52401 0.685355 5.18979
-0.340612 -2.5863 -5.67213
2.30711 0.912756 -2.68613
3.78748 0.0612626 3.68558
-1.04197 1.69309 -3.74986
-1.26378 -2.17898 4.32
2.15436 0.128073 -1.9865
-1.8301 -4.75082 -4.29393
0.692136 -2.66794 -4.1749
-0.640697 -2.11867 -4.2511
1.86333 -1.61761 -1.68403
-4.8774 -0.131147 1.50541
-1.00721 2.01629 -6.07645
-1.53043 -2.79134 2.37642
-0.1412 0.829377 3.64801
-2.34644 -0.294585 -2.79196
-1.46215 2.38858 -1.57181
1.64397 0.147101 6.71884
0.508802 -0.126913 0.594622
1.58777 1.34888 -1.75264
-0.205695 0.230956 0.796789
-3.00533 -2.11448 7.01844
-0.0536798 0.858528 -4.78193
0.677038 -0.157282 2.87505
-0.155863 -4.50163 -4.4201
-0.8265 -4.1363 7.46752
2.59145 -1.26583 -1.85145
-1.49281 0.329508 2.46678
0.0145794 -1.44227 -1.90351
3.03957 0.266008 2.07135
0.873705 1.02912 -4.88694
0.312247 1.97907 3.04854
1.8915 -1.70639 4.65714
0.630638 -3.13161 -3.28433
4.87736 5.6284 3.62389
-1.98192 -2.02203 3.56955
-1.96101 -1.63374 -5.32434
-0.594026 -6.23499 2.6099
-0.117661 0.166285 -2.07552
2.42517 1.37728 -5.00111
-7.17802 1.10296 6.58244
-1.70566 0.662855 6.4454
4.07707 2.00085 -3.6272
-1.57267 -0.787667 -0.721258
3.00483 -1.84262 -4.47817
0.444872 0.796313 1.51851
1.77528 -2.73056 3.53715
-1.31732 1.73423 -4.35948
-0.00575221 -0.656588 -2.8
-0.0790139 -3.00119 6.25359
-0.731405 0.351537 2.64688
-0.640398 -0.405541 -4.18712
-1.72951 1.68549 2.03074
-1.09652 -2.97065 3.9038
