Block;Step;Progressive_discrete_rw;Progressive_discrete_rw_error;Progressive_continuous_rw;Progressive_continuous_rw_error
5;80;8.8806;0.0913193;8.6976;0.148002
5;81;9.03774;0.15868;8.88383;0.105801
5;82;8.93056;0.210616;9.02351;0.18527
5;83;9.25873;0.174678;9.00887;0.0876971
5;84;9.15693;0.193536;9.09607;0.148301
5;85;9.31741;0.158673;9.37379;0.0661952
5;86;9.24662;0.171287;9.15271;0.101066
5;87;9.28269;0.101685;9.3193;0.195242
5;88;9.02245;0.262804;9.09982;0.0757037
5;89;9.34128;0.209999;9.43482;0.148831
5;90;9.41799;0.137721;9.64018;0.123937
5;91;9.52343;0.110374;9.62548;0.111917
5;92;9.69808;0.132165;9.24858;0.16608
5;93;9.65672;0.167966;9.48396;0.156299
5;94;9.55442;0.141241;9.89779;0.0767716
5;95;9.55219;0.180217;9.54636;0.0894248
5;96;10.1328;0.183972;10.0034;0.162636
5;97;10.2183;0.220922;9.68104;0.21243
5;98;9.95202;0.0936673;9.9622;0.141892
5;99;9.81411;0.171168;9.67528;0.265223
5;100;9.88676;0.187214;9.98798;0.10157
6;0;0;0;0;0
6;1;1;0;1;0
6;2;1.44196;0.0112458;1.40806;0.0080009
6;3;1.75874;0.0257552;1.71615;0.0234273
6;4;1.96904;0.021975;2.00112;0.026011
6;5;2.24099;0.0329713;2.17019;0.043963
6;6;2.48413;0.038985;2.44093;0.0365975
6;7;2.67414;0.0387271;2.65471;0.0332735
6;8;2.81981;0.0536144;2.83659;0.0513152
6;9;2.98465;0.0660365;2.9414;0.0381648
6;10;3.25178;0.0620145;3.12849;0.0699416
6;11;3.2988;0.0500915;3.25786;0.0411024
6;12;3.38999;0.0749413;3.45744;0.0775167
6;13;3.67876;0.0334066;3.53659;0.0599626
6;14;3.68888;0.0393681;3.64473;0.0706001
6;15;3.87731;0.0500767;3.93613;0.0344551
6;16;4.05942;0.0457553;4.10904;0.0715178
6;17;4.01556;0.0735143;4.1249;0.0575697
6;18;4.19839;0.0680336;4.2504;0.0583328
6;19;4.36593;0.0707691;4.40641;0.0328414
6;20;4.46572;0.0537863;4.55391;0.0626077
6;21;4.69951;0.0540048;4.64359;0.0702282
6;22;4.60627;0.0683484;4.77133;0.0845177
6;23;4.58857;0.0838265;4.84914;0.0884481
6;24;4.90837;0.0524785;4.76482;0.0721112
6;25;4.98663;0.0606326;4.9788;0.0783812
6;26;5.07182;0.0569938;5.1565;0.0555439
6;27;5.12777;0.0657941;5.14282;0.0350141
6;28;5.30246;0.0883179;5.2098;0.0395323
6;29;5.39744;0.0713113;5.46142;0.053348
6;30;5.52594;0.0798705;5.63095;0.0764606
6;31;5.48238;0.0448734;5.66861;0.133632
6;32;5.73199;0.0740533;5.59774;0.0646181
6;33;5.80697;0.139178;5.8689;0.108096
6;34;5.89197;0.135617;5.94552;0.0672303
6;35;6.07652;0.0888354;5.83679;0.0900709
6;36;6.07899;0.125457;6.09461;0.119219
6;37;6.10486;0.0475898;6.10892;0.0513926
6;38;6.13796;0.0652006;6.13528;0.0834113
6;39;6.2475;0.0788981;6.25362;0.0756563
6;40;6.20298;0.129228;6.27379;0.0498096
6;41;6.16469;0.0839926;6.46718;0.0930994
6;42;6.44756;0.095451;6.40462;0.137528
6;43;6.52073;0.0655176;6.52808;0.106938
6;44;6.54268;0.128524;6.70595;0.079437
6;45;6.49426;0.106038;6.62192;0.117092
6;46;6.8171;0.070711;6.77075;0.0687149
6;47;6.865;0.0694696;6.82639;0.0711572
6;48;6.76104;0.0923604;6.97743;0.106336
6;49;7.04836;0.0878755;6.88014;0.0852051
6;50;7.16553;0.0795683;6.84216;0.0766344
6;51;7.06179;0.0752904;7.05723;0.139526
6;52;7.22849;0.139921;7.17017;0.114964
6;53;7.31433;0.186711;7.15829;0.0770681
6;54;7.25139;0.02244;7.34841;0.139595
6;55;7.50982;0.108942;7.56279;0.151826
6;56;7.5475;0.141998;7.4534;0.129748
6;57;7.56011;0.0642182;7.34481;0.165656
6;58;7.62314;0.128584;7.44884;0.11686
6;59;7.65717;0.060533;7.53312;0.12383
6;60;7.62698;0.0661745;7.66803;0.0860977
6;61;7.73708;0.100403;7.74253;0.120502
6;62;7.83577;0.066409;7.74356;0.130566
6;63;7.90213;0.0944771;7.94137;0.152897
6;64;8.15476;0.161813;8.03187;0.176885
6;65;8.38047;0.165772;8.0528;0.158163
6;66;8.11049;0.113404;8.21293;0.120845
6;67;8.15154;0.122144;8.19592;0.128602
6;68;8.16277;0.17892;8.23764;0.127571
6;69;8.32586;0.144822;8.32749;0.109933
6;70;8.03938;0.0843236;8.38437;0.122237
6;71;8.3434;0.103937;8.6344;0.169474
6;72;8.52056;0.158889;8.46239;0.0759777
6;73;8.53234;0.227509;8.31963;0.121765
6;74;8.53601;0.0867633;8.91067;0.0935639
6;75;8.62865;0.123902;8.66195;0.142944
6;76;8.83938;0.204553;8.77248;0.155094
6;77;8.63001;0.117515;8.95547;0.10303
6;78;8.96606;0.124224;8.68595;0.130048
6;79;8.72197;0.103601;8.91661;0.0924061
6;80;8.90509;0.0809732;8.68737;0.125502
6;81;9.16244;0.183122;8.931;0.101097
6;82;8.90278;0.180157;9.00784;0.157364
6;83;9.24552;0.14822;9.01348;0.0742608
6;84;9.21262;0.172787;9.11616;0.126937
6;85;9.28502;0.13796;9.37549;0.055971
6;86;9.2534;0.144923;9.12732;0.0891079
6;87;9.26434;0.0878771;9.37241;0.173345
6;88;9.03784;0.222642;9.1668;0.092631
6;89;9.32404;0.178317;9.41949;0.126715
6;90;9.39998;0.11778;9.58077;0.120422
6;91;9.48466;0.10102;9.57797;0.105848
6;92;9.71438;0.112884;9.34474;0.170144
6;93;9.71146;0.152146;9.52674;0.138853
6;94;9.62193;0.137136;9.81429;0.105743
6;95;9.45411;0.181155;9.46382;0.111911
6;96;10.0649;0.169687;9.90149;0.171117
6;97;10.1899;0.188849;9.73624;0.18783
6;98;9.96202;0.0797916;9.93283;0.123466
6;99;9.91529;0.176535;9.77035;0.243482
6;100;9.93263;0.164739;10.0356;0.098146
7;0;0;0;0;0
7;1;1;0;1;0
7;2;1.44199;0.00973918;1.40467;0.00771293
7;3;1.7632;0.0227466;1.71793;0.0203663
7;4;1.97353;0.0195545;1.99193;0.0243262
7;5;2.24755;0.0292977;2.16743;0.038173
7;6;2.49813;0.0365508;2.43439;0.0323616
7;7;2.68402;0.0349638;2.63995;0.0323754
7;8;2.83391;0.0485239;2.79939;0.0579558
7;9;2.99725;0.0585609;2.95581;0.0360563
7;10;3.26139;0.0545592;3.14486;0.0627437
7;11;3.27456;0.0496964;3.26776;0.0369457
7;12;3.40249;0.0660939;3.4252;0.0744721
7;13;3.63387;0.0534057;3.5538;0.0547058
7;14;3.67498;0.0368171;3.65602;0.0621761
7;15;3.86962;0.0440449;3.9211;0.033411
7;16;4.0755;0.0427646;4.08811;0.065377
7;17;4.02931;0.0651324;4.10292;0.0544887
7;18;4.18166;0.0612505;4.21861;0.059688
7;19;4.33951;0.0667428;4.41045;0.0287271
7;20;4.52521;0.0755586;4.52842;0.059911
7;21;4.68051;0.0504806;4.58402;0.0851316
7;22;4.58782;0.061999;4.76829;0.0732573
7;23;4.61265;0.0764855;4.86189;0.0776529
7;24;4.8969;0.0468718;4.78528;0.0657159
7;25;5.02166;0.0631218;4.95997;0.0704441
7;26;5.05933;0.0509132;5.18149;0.0542068
7;27;5.17168;0.0719357;5.15448;0.0324856
7;28;5.30744;0.0766474;5.21564;0.0347308
7;29;5.44733;0.0793907;5.45101;0.0473608
7;30;5.53809;0.0702295;5.59139;0.0771313
7;31;5.5298;0.0613097;5.69559;0.118831
7;32;5.73072;0.0641445;5.63405;0.0667081
7;33;5.80416;0.120564;5.8468;0.096187
7;34;5.91644;0.119969;5.98707;0.0715331
7;35;6.01113;0.10097;5.87648;0.0875218
7;36;6.05183;0.111991;6.07081;0.105955
7;37;6.09133;0.0433761;6.12323;0.046753
7;38;6.12797;0.0573419;6.15515;0.0749178
7;39;6.28242;0.0767344;6.25974;0.0658055
7;40;6.24136;0.118312;6.29535;0.0482208
7;41;6.17633;0.0736649;6.4243;0.0913199
7;42;6.48312;0.0899858;6.38378;0.120911
7;43;6.497;0.061503;6.49476;0.0984227
7;44;6.55851;0.112426;6.67605;0.0750085
7;45;6.48072;0.0928249;6.59938;0.10388
7;46;6.81735;0.0612381;6.72839;0.0730461
7;47;6.86054;0.0603273;6.82588;0.0616261
7;48;6.79323;0.0862202;7.01328;0.0988188
7;49;7.05561;0.0764467;6.862;0.0759869
7;50;7.1093;0.0889422;6.86803;0.071232
7;51;7.03072;0.0722279;7.06367;0.121005
7;52;7.18861;0.12757;7.21856;0.1107
7;53;7.36764;0.170258;7.23896;0.104697
7;54;7.27821;0.0331176;7.30496;0.128464
7;55;7.47818;0.0995094;7.57833;0.132401
7;56;7.57069;0.125142;7.46859;0.113386
7;57;7.53688;0.0602707;7.45641;0.181759
7;58;7.6372;0.112241;7.4462;0.101238
7;59;7.70703;0.0723478;7.47387;0.122519
7;60;7.67813;0.0768143;7.69807;0.0803868
7;61;7.81188;0.114697;7.79926;0.118777
7;62;7.87748;0.0710452;7.73003;0.113879
7;63;7.92059;0.0838772;7.96461;0.134435
7;64;8.12109;0.144122;8.01133;0.154558
7;65;8.28963;0.169888;7.98904;0.151085
7;66;8.14757;0.104978;8.22323;0.10516
7;67;8.1441;0.106041;8.25469;0.125926
7;68;8.1851;0.156551;8.2316;0.110645
7;69;8.2776;0.134384;8.3322;0.095321
7;70;8.08773;0.0875798;8.38113;0.105909
7;71;8.31305;0.0949907;8.60734;0.149243
7;72;8.46976;0.146679;8.44265;0.0686959
7;73;8.46189;0.209247;8.32699;0.105708
7;74;8.45738;0.10876;8.85886;0.096175
7;75;8.6326;0.107375;8.67744;0.124758
7;76;8.78178;0.186278;8.79477;0.136153
7;77;8.71558;0.132959;8.88913;0.111186
7;78;8.92769;0.114219;8.72774;0.120129
7;79;8.77614;0.104806;8.84399;0.108063
7;80;8.90242;0.0701759;8.71201;0.111445
7;81;9.18104;0.159676;8.99518;0.108554
7;82;8.92269;0.157285;9.07281;0.150976
7;83;9.23575;0.128734;9.03455;0.0676739
7;84;9.17473;0.154359;9.10112;0.110954
7;85;9.23976;0.127759;9.42857;0.0718814
7;86;9.241;0.126118;9.1539;0.081618
7;87;9.23615;0.0811575;9.2871;0.172664
7;88;9.0142;0.194257;9.20797;0.090164
7;89;9.32272;0.154432;9.45565;0.115543
7;90;9.40555;0.102153;9.57728;0.104347
7;91;9.4811;0.087558;9.55843;0.0937261
7;92;9.77398;0.114495;9.31414;0.150494
7;93;9.66439;0.139919;9.56107;0.125054
7;94;9.63149;0.119148;9.8234;0.0920272
7;95;9.52883;0.17377;9.49238;0.101038
7;96;9.98971;0.165057;9.92983;0.150878
7;97;10.099;0.187122;9.83794;0.191837
7;98;9.91338;0.0845051;9.94016;0.107176
7;99;9.92325;0.15309;9.76651;0.210896
7;100;9.97326;0.148341;10.0224;0.0860041
8;0;0;0;0;0
8;1;1;0;1;0
8;2;1.44582;0.00940538;1.40055;0.00795429
8;3;1.75716;0.0209515;1.71682;0.0179954
8;4;1.98142;0.0189629;1.99846;0.0224251
8;5;2.25982;0.0286028;2.19257;0.0420159
8;6;2.50558;0.0330838;2.44183;0.0294957
8;7;2.68393;0.0308352;2.64344;0.0287653
8;8;2.82453;0.0438085;2.80636;0.0515859
8;9;2.99644;0.0516522;2.95332;0.0318958
8;10;3.22862;0.0582147;3.14057;0.0555007
8;11;3.28422;0.0448812;3.25714;0.0342707
8;12;3.41061;0.0588531;3.41523;0.0664313
8;13;3.61789;0.0497389;3.57967;0.0547451
8;14;3.70494;0.0441794;3.68032;0.0599783
8;15;3.847;0.0449487;3.9041;0.0340192
8;16;4.10418;0.0473789;4.06885;0.0607901
8;17;4.01337;0.0596112;4.08745;0.0504828
8;18;4.17837;0.0541176;4.20865;0.0535731
8;19;4.34496;0.059114;4.39447;0.0299548
8;20;4.52154;0.0667372;4.51867;0.0537291
8;21;4.68232;0.0445566;4.56965;0.0764413
8;22;4.62691;0.0672143;4.77429;0.064885
8;23;4.67706;0.0932637;4.87929;0.0706589
8;24;4.91848;0.0466335;4.8173;0.0662132
8;25;5.00393;0.0584234;4.97415;0.0637234
8;26;5.06635;0.0454464;5.16692;0.0499767
8;27;5.16773;0.0635641;5.16634;0.0310066
8;28;5.31752;0.0683439;5.23303;0.0352232
8;29;5.43336;0.0713949;5.40632;0.0611691
8;30;5.53759;0.0619387;5.55036;0.0794426
8;31;5.5073;0.0585652;5.65668;0.111789
8;32;5.72916;0.0565917;5.62905;0.0590432
8;33;5.85969;0.119957;5.81921;0.0892023
8;34;5.93034;0.106712;5.97624;0.0640103
8;35;6.00019;0.0897165;5.89028;0.0784094
8;36;6.0708;0.100572;6.02186;0.105485
8;37;6.07766;0.0406252;6.15988;0.0551654
8;38;6.09057;0.0628977;6.19304;0.0761658
8;39;6.28004;0.0677153;6.21957;0.0705807
8;40;6.21676;0.107202;6.31352;0.0462464
8;41;6.2271;0.0824508;6.41935;0.0806886
8;42;6.45684;0.0835981;6.39411;0.107132
8;43;6.50895;0.0555412;6.53456;0.0954884
8;44;6.55533;0.099201;6.68536;0.0668029
8;45;6.49009;0.0823986;6.62508;0.095151
8;46;6.8405;0.058758;6.72728;0.0644301
8;47;6.90042;0.0664881;6.86475;0.0668179
8;48;6.81731;0.0797622;7.00309;0.0877433
8;49;7.04736;0.0679219;6.84767;0.0685297
8;50;7.10646;0.0784909;6.85388;0.0643939
8;51;7.06056;0.0703437;7.02545;0.113354
8;52;7.18879;0.112507;7.23217;0.0985715
8;53;7.35638;0.150574;7.24337;0.0924395
8;54;7.26534;0.0319158;7.32689;0.115397
8;55;7.44309;0.094513;7.58267;0.116847
8;56;7.53978;0.114613;7.45864;0.10049
8;57;7.49014;0.0707841;7.43626;0.161557
8;58;7.64063;0.0990473;7.51362;0.111884
8;59;7.72177;0.065484;7.47046;0.108106
8;60;7.70678;0.0735536;7.67645;0.0741191
8;61;7.82469;0.101961;7.85515;0.118729
8;62;7.83798;0.0740683;7.74288;0.101251
8;63;7.93633;0.075629;7.90952;0.130734
8;64;8.11138;0.127474;7.89809;0.177209
8;65;8.30638;0.150761;7.92961;0.145898
8;66;8.18037;0.0982195;8.21237;0.0933765
8;67;8.11479;0.0980034;8.24968;0.11117
8;68;8.17489;0.138442;8.23253;0.0975839
8;69;8.27505;0.118543;8.36141;0.0889953
8;70;8.11924;0.0834209;8.39511;0.0944442
8;71;8.37721;0.105517;8.60287;0.131696
8;72;8.5267;0.141335;8.47421;0.0683126
8;73;8.49642;0.187742;8.3832;0.108859
8;74;8.43942;0.0975832;8.80788;0.0989591
8;75;8.66125;0.0989348;8.66831;0.110404
8;76;8.73989;0.169539;8.74213;0.131107
8;77;8.68117;0.122201;8.90159;0.0988443
8;78;8.93412;0.100936;8.72559;0.105966
8;79;8.73962;0.0993819;8.88438;0.10351
8;80;8.92407;0.0655663;8.76671;0.112484
8;81;9.21549;0.144973;8.979;0.0970934
8;82;8.89044;0.14241;9.10088;0.136075
8;83;9.1405;0.148193;8.96477;0.0918224
8;84;9.08971;0.160502;9.01661;0.129296
8;85;9.25021;0.113156;9.45916;0.0703865
8;86;9.20617;0.116553;9.22003;0.0977488
8;87;9.20384;0.0785275;9.26194;0.15434
8;88;9.04003;0.173254;9.16236;0.091666
8;89;9.33272;0.136563;9.40252;0.114918
8;90;9.35492;0.103344;9.49414;0.124018
8;91;9.47669;0.0773448;9.61576;0.100592
8;92;9.7137;0.117599;9.30541;0.13301
8;93;9.68883;0.125793;9.62098;0.125507
8;94;9.62984;0.105092;9.75182;0.108212
8;95;9.52498;0.153299;9.50305;0.089743
8;96;9.98081;0.145838;9.86036;0.150106
8;97;10.0687;0.167781;9.89005;0.177028
8;98;9.907;0.074799;9.93814;0.0945417
8;99;9.97996;0.146438;9.80274;0.189488
8;100;9.97879;0.130941;10.0591;0.0842426
9;0;0;0;0;0
9;1;1;0;1;0
9;2;1.43835;0.0112498;1.39972;0.00716279
9;3;1.74817;0.0207811;1.71553;0.0161469
9;4;1.98427;0.0171997;2.00212;0.0203893
9;5;2.26099;0.02561;2.19876;0.0380865
9;6;2.49956;0.0301966;2.43634;0.0269485
9;7;2.6835;0.0275834;2.64998;0.0265475
9;8;2.82983;0.0395399;2.79655;0.0471712
9;9;3.00631;0.047242;2.95483;0.0285685
9;10;3.22545;0.0521655;3.14746;0.0501175
9;11;3.28625;0.0401944;3.27958;0.0379897
9;12;3.43094;0.0564274;3.43764;0.0635052
9;13;3.61637;0.0445135;3.60183;0.0537458
9;14;3.70133;0.0396804;3.67576;0.0538397
9;15;3.85828;0.0417558;3.90786;0.030659
9;16;4.11257;0.0431996;4.07307;0.0545362
9;17;4.044;0.0614925;4.10455;0.0482851
9;18;4.1803;0.0484425;4.18155;0.0550529
9;19;4.34452;0.0528751;4.39946;0.0272528
9;20;4.50962;0.0608715;4.51665;0.0480993
9;21;4.66531;0.0433315;4.58492;0.0700557
9;22;4.62639;0.0601205;4.75661;0.0606709
9;23;4.65477;0.0863429;4.89272;0.064609
9;24;4.89204;0.0493873;4.83673;0.0623269
9;25;4.97683;0.0588679;4.962;0.0582759
9;26;5.11685;0.0648274;5.12412;0.0618861
9;27;5.15435;0.0584077;5.18911;0.0358863
9;28;5.32279;0.0613561;5.26505;0.0449201
9;29;5.42012;0.0652161;5.43011;0.0596603
9;30;5.53646;0.0554111;5.53884;0.0719826
9;31;5.48154;0.0583709;5.6384;0.101643
9;32;5.71927;0.051574;5.66794;0.0655849
9;33;5.87256;0.108061;5.78222;0.0879447
9;34;5.93446;0.095535;5.90925;0.0881194
9;35;6.00581;0.0804415;5.8436;0.0842448
9;36;6.0871;0.0914187;6.05788;0.100989
9;37;6.06167;0.0396984;6.16557;0.0496688
9;38;6.07396;0.0586566;6.19831;0.0683285
9;39;6.29872;0.0633817;6.22748;0.0636225
9;40;6.24269;0.0993297;6.2994;0.0437071
9;41;6.21135;0.0754093;6.44069;0.0752598
9;42;6.42824;0.0800532;6.4437;0.107894
9;43;6.47806;0.058501;6.55472;0.0877555
9;44;6.54602;0.0892156;6.66675;0.062581
9;45;6.53664;0.0871687;6.61546;0.0856475
9;46;6.84172;0.052569;6.66204;0.0870495
9;47;6.89565;0.0596596;6.84249;0.0637749
9;48;6.82869;0.0722431;6.9855;0.080428
9;49;7.02351;0.0652667;6.86521;0.0637549
9;50;7.09453;0.0712113;6.89312;0.0696908
9;51;7.05679;0.0630304;7.01805;0.101656
9;52;7.22582;0.107226;7.20165;0.0932999
9;53;7.34421;0.135227;7.25412;0.0833767
9;54;7.2408;0.0376425;7.37045;0.112031
9;55;7.41461;0.0892062;7.58517;0.104541
9;56;7.4939;0.112312;7.44836;0.0904679
9;57;7.49835;0.0638423;7.39894;0.149244
9;58;7.67582;0.0953224;7.54689;0.105456
9;59;7.76592;0.0733506;7.47026;0.0966927
9;60;7.71866;0.0668527;7.68531;0.0668835
9;61;7.81241;0.092019;7.89576;0.113696
9;62;7.87807;0.0774373;7.77995;0.0978536
9;63;7.93301;0.0677259;7.884;0.119683
9;64;8.1303;0.115576;7.91947;0.159936
9;65;8.2922;0.135588;7.94032;0.130933
9;66;8.15882;0.0904533;8.22144;0.0840095
9;67;8.09262;0.0904184;8.2045;0.109217
9;68;8.22999;0.135529;8.21755;0.088558
9;69;8.2565;0.107639;8.39095;0.0849047
9;70;8.11441;0.0747702;8.38258;0.0853978
9;71;8.37591;0.0943864;8.59741;0.117919
9;72;8.48434;0.133323;8.45888;0.0629944
9;73;8.47599;0.169159;8.38281;0.0973673
9;74;8.53399;0.128689;8.782;0.0922175
9;75;8.65988;0.0885005;8.67733;0.0991592
9;76;8.74681;0.151798;8.73616;0.117417
9;77;8.68231;0.109306;8.955;0.103289
9;78;8.95984;0.0938718;8.76461;0.102495
9;79;8.76865;0.0935111;8.90843;0.0956547
9;80;8.95589;0.0667222;8.82459;0.116068
9;81;9.18769;0.132613;8.93222;0.0986402
9;82;8.92509;0.132003;9.12531;0.124137
9;83;9.09754;0.139336;8.9516;0.0831768
9;84;9.0736;0.144458;9.04303;0.118626
9;85;9.27903;0.105232;9.42048;0.0738849
9;86;9.13148;0.12824;9.20633;0.0884968
9;87;9.19054;0.0714854;9.26448;0.13807
9;88;9.0158;0.156846;9.1625;0.0819887
9;89;9.30311;0.125684;9.48055;0.129048
9;90;9.33714;0.0941277;9.51682;0.113221
9;91;9.54893;0.100017;9.61175;0.0900613
9;92;9.7098;0.105256;9.3712;0.135947
9;93;9.62482;0.129445;9.65303;0.116743
9;94;9.66436;0.100133;9.75054;0.0967963
9;95;9.51472;0.137498;9.50968;0.0805418
9;96;9.97369;0.130636;9.84018;0.135767
9;97;10.0742;0.150167;9.91346;0.160061
9;98;9.94304;0.0759934;10.0018;0.105866
9;99;9.99616;0.131976;9.76659;0.173295
9;100;9.95384;0.119744;10.0767;0.077378
10;0;0;0;0;0
10;1;1;0;1;0
10;2;1.43744;0.0102169;1.39934;0.00648989
10;3;1.74879;0.0188074;1.7248;0.0172984
10;4;1.99019;0.0166459;1.99546;0.0196102
10;5;2.24744;0.0268404;2.18945;0.0356852
10;6;2.49426;0.0278224;2.43013;0.0251537
10;7;2.67132;0.0277646;2.66247;0.0270642
10;8;2.83258;0.0358707;2.78163;0.0452015
10;9;3.00085;0.0430802;2.95535;0.0258463
10;10;3.21448;0.0484427;3.14273;0.0455789
10;11;3.28292;0.0365095;3.30026;0.0401064
10;12;3.42246;0.0517401;3.45159;0.0591119
10;13;3.61815;0.0403032;3.59555;0.0490197
10;14;3.69886;0.0359767;3.68548;0.0496591
10;15;3.8484;0.0390389;3.88755;0.0343745
10;16;4.09032;0.0449662;4.08009;0.0498271
10;17;4.05558;0.0568137;4.08201;0.0491524
10;18;4.17664;0.0439704;4.17904;0.0498603
10;19;4.32151;0.0530728;4.40057;0.0246763
10;20;4.49696;0.0564971;4.52003;0.0436384
10;21;4.64243;0.0453848;4.59346;0.0639406
10;22;4.62753;0.0543931;4.7705;0.0566113
10;23;4.65549;0.0781033;4.88281;0.0592741
10;24;4.88707;0.0449483;4.85064;0.0580689
10;25;4.97363;0.0533439;4.96368;0.0527393
10;26;5.10623;0.059593;5.10852;0.058111
10;27;5.13113;0.0577074;5.19482;0.0329594
10;28;5.29144;0.0637406;5.26335;0.0406673
10;29;5.41185;0.0595669;5.41411;0.056285
10;30;5.53979;0.0502321;5.52855;0.0659187
10;31;5.5192;0.064851;5.61034;0.0961287
10;32;5.67346;0.0653821;5.673;0.0595396
10;33;5.85806;0.0988133;5.79673;0.0808614
10;34;5.90373;0.0917162;5.90395;0.0798831
10;35;5.99796;0.0731843;5.83716;0.0764741
10;36;6.10073;0.0838065;6.07412;0.0927801
10;37;6.07993;0.0402871;6.15749;0.0456496
10;38;6.10232;0.0601607;6.20229;0.0619336
10;39;6.29862;0.0573309;6.23664;0.0582736
10;40;6.28161;0.0979153;6.30769;0.0403947
10;41;6.20546;0.0684642;6.424;0.0700912
10;42;6.43288;0.0725589;6.46123;0.0991556
10;43;6.50033;0.0574138;6.59565;0.0893081
10;44;6.53004;0.0822654;6.66477;0.0566414
10;45;6.53811;0.0788609;6.60856;0.0777779
10;46;6.88568;0.0647586;6.65132;0.0794652
10;47;6.86504;0.06204;6.85848;0.0598614
10;48;6.79354;0.0741998;6.98284;0.0727984
10;49;7.05466;0.0667492;6.86473;0.0576705
10;50;7.08568;0.0650187;6.92032;0.0686571
10;51;7.0669;0.0579024;7.04411;0.0955725
10;52;7.22851;0.097027;7.22607;0.0878549
10;53;7.34324;0.122321;7.20618;0.0893644
10;54;7.22499;0.0375432;7.37004;0.101337
10;55;7.42666;0.0815852;7.53232;0.108324
10;56;7.51705;0.104194;7.4407;0.0821886
10;57;7.50712;0.0584085;7.3671;0.138701
10;58;7.72491;0.0992188;7.5383;0.0957745
10;59;7.74011;0.0711927;7.50863;0.0955097
10;60;7.72606;0.0609209;7.68286;0.060548
10;61;7.77418;0.091594;7.86386;0.107675
10;62;7.81466;0.0944853;7.73719;0.0982978
10;63;7.92337;0.0620156;7.89683;0.109015
10;64;8.16343;0.109665;7.90591;0.145302
10;65;8.2319;0.136666;7.9557;0.119428
10;66;8.15622;0.0818595;8.22608;0.0761311
10;67;8.14642;0.0978979;8.19368;0.0993817
10;68;8.22582;0.122662;8.24342;0.0841772
10;69;8.20703;0.10921;8.37446;0.0785509
10;70;8.13374;0.0703409;8.37261;0.0778861
10;71;8.38091;0.085522;8.5744;0.109115
10;72;8.48571;0.120603;8.44115;0.0596747
10;73;8.46092;0.153751;8.35896;0.0912429
10;74;8.54041;0.116581;8.70253;0.115212
10;75;8.71155;0.0952774;8.71987;0.0992691
10;76;8.73557;0.137765;8.76352;0.109674
10;77;8.75035;0.120023;8.87629;0.122163
10;78;8.93992;0.0872158;8.72089;0.1025
10;79;8.82237;0.100197;8.92358;0.0878384
10;80;8.95524;0.060356;8.90008;0.129311
10;81;9.25084;0.135559;8.93671;0.0893365
10;82;8.9076;0.120675;9.11825;0.112508
10;83;9.12281;0.128542;8.97929;0.0801714
10;84;9.09139;0.131873;9.01724;0.110359
10;85;9.30165;0.0978365;9.44933;0.0727923
10;86;9.18181;0.126443;9.1947;0.080889
10;87;9.18525;0.0648769;9.21866;0.13303
10;88;9.022;0.142008;9.24844;0.113511
10;89;9.27636;0.11679;9.46374;0.117934
10;90;9.38523;0.0977829;9.51254;0.102502
10;91;9.55754;0.0908774;9.60452;0.0817837
10;92;9.70464;0.0953479;9.4263;0.134747
10;93;9.60535;0.118696;9.65974;0.105811
10;94;9.71412;0.103344;9.76029;0.0880971
10;95;9.55947;0.132179;9.57693;0.0991506
10;96;9.93487;0.124376;9.85365;0.123542
10;97;10.045;0.138935;9.93368;0.146186
10;98;9.93004;0.0699578;9.99534;0.0959795
10;99;9.94928;0.128251;9.80306;0.160938
10;100;9.8967;0.122463;10.0671;0.0706511
11;0;0;0;0;0
11;1;1;0;1;0
11;2;1.44126;0.0100775;1.39964;0.00593179
11;3;1.74931;0.0171765;1.72745;0.0160112
11;4;1.99143;0.0152456;1.99213;0.0182074
11;5;2.24723;0.0245027;2.1869;0.0326755
11;6;2.49457;0.0254002;2.41797;0.0259844
11;7;2.67417;0.0255056;2.66068;0.0247706
11;8;2.82168;0.0345099;2.79782;0.0443238
11;9;2.98853;0.0412097;2.95755;0.0236965
11;10;3.22022;0.0445921;3.14661;0.0417884
11;11;3.29046;0.0341711;3.29792;0.0366865
11;12;3.43353;0.0485115;3.43951;0.055298
11;13;3.59751;0.0421862;3.59831;0.0448339
11;14;3.70575;0.0335568;3.69179;0.0457698
11;15;3.82932;0.0404257;3.87809;0.0327729
11;16;4.09547;0.0413701;4.04343;0.0584198
11;17;4.05074;0.0520889;4.07438;0.045513
11;18;4.19506;0.0441657;4.19073;0.0469927
11;19;4.30376;0.0515973;4.38642;0.026606
11;20;4.51255;0.0538788;4.51064;0.0409271
11;21;4.62861;0.0436742;4.58227;0.0594338
11;22;4.62031;0.0501756;4.76642;0.0518398
11;23;4.66857;0.0724887;4.90898;0.060106
11;24;4.89044;0.0411699;4.82986;0.056937
11;25;4.97012;0.0488223;4.97579;0.0496436
11;26;5.0635;0.0691756;5.13517;0.0593641
11;27;5.12698;0.0528426;5.21336;0.0353368
11;28;5.29003;0.0582042;5.25484;0.0380862
11;29;5.41593;0.0545294;5.39592;0.0545068
11;30;5.52953;0.0469898;5.51191;0.0624349
11;31;5.55941;0.0715625;5.59698;0.0887635
11;32;5.63847;0.069186;5.65545;0.057115
11;33;5.81414;0.100327;5.80214;0.0740146
11;34;5.92138;0.0855656;5.88686;0.0748996
